index,unique_id,ds,SeasonalNaive,AutoARIMA,y,Chronos
2946,48,2019-01-28 18:00:00,418.0,339.86127,387.0,360.88217
2947,48,2019-01-28 19:00:00,481.0,356.40143,375.0,353.71234
2948,48,2019-01-28 20:00:00,477.0,356.454,382.0,333.39777
2949,48,2019-01-28 21:00:00,703.0,411.32623,357.0,352.51736
2950,48,2019-01-28 22:00:00,713.0,418.56213,419.0,320.25305
2951,48,2019-01-28 23:00:00,508.0,365.24265,238.0,224.65512
2952,48,2019-01-29 00:00:00,244.0,306.8531,160.0,185.22098
2953,48,2019-01-29 01:00:00,159.0,272.3942,92.0,100.37782
2954,48,2019-01-29 02:00:00,107.0,251.32364,82.0,77.67332
2955,48,2019-01-29 03:00:00,72.0,239.57166,69.0,59.74871
2956,48,2019-01-29 04:00:00,117.0,247.0809,77.0,90.81803
2957,48,2019-01-29 05:00:00,178.0,265.24207,206.0,176.85617
2958,48,2019-01-29 06:00:00,538.0,349.24988,426.0,492.32928
2959,48,2019-01-29 07:00:00,474.0,343.78323,448.0,494.71924
2960,48,2019-01-29 08:00:00,435.0,343.91418,466.0,454.09015
2961,48,2019-01-29 09:00:00,431.0,343.6096,402.0,434.97058
2962,48,2019-01-29 10:00:00,458.0,347.14926,343.0,338.17764
2963,48,2019-01-29 11:00:00,393.0,336.2655,283.0,322.643
2964,48,2019-01-29 12:00:00,315.0,321.70193,282.0,302.32843
2965,48,2019-01-29 13:00:00,283.0,312.0702,209.0,282.0139
2966,48,2019-01-29 14:00:00,295.0,311.3999,271.0,268.86914
2967,48,2019-01-29 15:00:00,303.0,312.59192,275.0,272.4541
2968,48,2019-01-29 16:00:00,312.0,311.87814,267.0,279.62393
2969,48,2019-01-29 17:00:00,325.0,315.48193,301.0,345.34753
2970,48,2019-01-29 18:00:00,418.0,333.72253,474.0,402.70627
2971,48,2019-01-29 19:00:00,481.0,346.23865,414.0,390.75653
2972,48,2019-01-29 20:00:00,477.0,346.27844,436.0,408.68112
2973,48,2019-01-29 21:00:00,703.0,387.80075,531.0,463.64996
2974,48,2019-01-29 22:00:00,713.0,393.2762,531.0,439.75046
2975,48,2019-01-29 23:00:00,508.0,352.92886,339.0,320.25305
2976,48,2019-01-30 00:00:00,244.0,308.745,180.0,210.31543
2977,48,2019-01-30 01:00:00,159.0,282.66962,95.0,136.22705
2978,48,2019-01-30 02:00:00,107.0,266.7253,107.0,93.20798
2979,48,2019-01-30 03:00:00,72.0,257.8325,67.0,71.69845
2980,48,2019-01-30 04:00:00,117.0,263.5148,95.0,105.15772
2981,48,2019-01-30 05:00:00,178.0,277.2575,203.0,181.63606
2982,48,2019-01-30 06:00:00,538.0,340.82697,442.0,500.69412
2983,48,2019-01-30 07:00:00,474.0,336.6903,514.0,493.5243
2984,48,2019-01-30 08:00:00,435.0,336.7894,498.0,450.42224
2985,48,2019-01-30 09:00:00,431.0,336.5589,401.0,415.68222
2986,48,2019-01-30 10:00:00,458.0,339.23743,337.0,336.61874
2987,48,2019-01-30 11:00:00,393.0,331.0016,322.0,307.8684
2988,48,2019-01-30 12:00:00,315.0,319.9812,287.0,307.8684
2989,48,2019-01-30 13:00:00,283.0,312.6928,242.0,294.69116
2990,48,2019-01-30 14:00:00,295.0,312.18558,251.0,270.7325
2991,48,2019-01-30 15:00:00,303.0,313.0876,296.0,277.9201
2992,48,2019-01-30 16:00:00,312.0,312.54745,299.0,301.87875
2993,48,2019-01-30 17:00:00,325.0,315.27448,319.0,348.59808
2994,48,2019-01-30 18:00:00,418.0,329.0773,539.0,415.68222
2995,48,2019-01-30 19:00:00,481.0,338.54834,483.0,421.67188
2996,48,2019-01-30 20:00:00,477.0,338.57846,484.0,434.84915
2997,48,2019-01-30 21:00:00,703.0,369.99875,582.0,515.11053
2998,48,2019-01-30 22:00:00,713.0,374.1421,704.0,522.29816
2999,48,2019-01-30 23:00:00,508.0,343.6109,426.0,374.95258
3000,48,2019-01-31 00:00:00,244.0,310.17657,218.0,240.78424
3001,48,2019-01-31 01:00:00,159.0,290.4451,115.0,161.72076
3002,48,2019-01-31 02:00:00,107.0,278.3799,101.0,106.615906
3003,48,2019-01-31 03:00:00,72.0,271.65063,77.0,83.85522
3004,48,2019-01-31 04:00:00,117.0,275.9505,91.0,106.615906
3005,48,2019-01-31 05:00:00,178.0,286.34973,250.0,182.08559
3006,48,2019-01-31 06:00:00,538.0,334.45328,567.0,495.94363
3007,48,2019-01-31 07:00:00,474.0,331.32303,682.0,495.94366
3008,48,2019-01-31 08:00:00,435.0,331.39804,472.0,467.1933
3009,48,2019-01-31 09:00:00,431.0,331.2236,439.0,424.06775
3010,48,2019-01-31 10:00:00,458.0,333.25046,392.0,360.5774
3011,48,2019-01-31 11:00:00,393.0,327.01834,344.0,322.2436
3012,48,2019-01-31 12:00:00,315.0,318.6791,272.0,304.2746
3013,48,2019-01-31 13:00:00,283.0,313.1639,271.0,312.66013
3014,48,2019-01-31 14:00:00,295.0,312.7801,286.0,285.1077
3015,48,2019-01-31 15:00:00,303.0,313.46265,272.0,280.31598
3016,48,2019-01-31 16:00:00,312.0,313.05392,325.0,299.48288
3017,48,2019-01-31 17:00:00,325.0,315.1175,336.0,343.80634
3018,48,2019-01-31 18:00:00,418.0,325.5622,531.0,428.8595
3019,48,2019-01-31 19:00:00,481.0,332.72903,493.0,449.2243
3020,48,2019-01-31 20:00:00,477.0,332.75183,480.0,454.01605
3021,48,2019-01-31 21:00:00,703.0,356.52783,644.0,494.74573
3022,48,2019-01-31 22:00:00,713.0,359.66312,773.0,594.1741
3023,48,2019-01-31 23:00:00,508.0,336.5599,443.0,471.98505
3024,68,2019-01-25 00:00:00,111.0,251.03264,216.0,223.61673
3025,68,2019-01-25 01:00:00,83.0,178.99005,155.0,163.24872
3026,68,2019-01-25 02:00:00,74.0,132.52454,111.0,120.73604
3027,68,2019-01-25 03:00:00,76.0,81.66162,90.0,107.13197
3028,68,2019-01-25 04:00:00,53.0,40.463516,75.0,93.527916
3029,68,2019-01-25 05:00:00,62.0,32.12935,61.0,65.46954
3030,68,2019-01-25 06:00:00,205.0,164.54266,175.0,90.12689
3031,68,2019-01-25 07:00:00,206.0,171.74745,217.0,204.91115
3032,68,2019-01-25 08:00:00,264.0,235.73454,285.0,243.17258
3033,68,2019-01-25 09:00:00,308.0,291.25177,306.0,289.08627
3034,68,2019-01-25 10:00:00,391.0,328.58948,302.0,315.44415
3035,68,2019-01-25 11:00:00,344.0,314.2529,286.0,310.34262
3036,68,2019-01-25 12:00:00,285.0,267.1717,256.0,293.33752
3037,68,2019-01-25 13:00:00,251.0,257.14484,269.0,276.33246
3038,68,2019-01-25 14:00:00,298.0,278.90158,267.0,278.88324
3039,68,2019-01-25 15:00:00,349.0,337.98938,341.0,313.74362
3040,68,2019-01-25 16:00:00,313.0,312.47342,336.0,340.95175
3041,68,2019-01-25 17:00:00,339.0,342.06915,346.0,343.5025
3042,68,2019-01-25 18:00:00,401.0,384.48618,415.0,397.0685
3043,68,2019-01-25 19:00:00,456.0,392.2359,386.0,441.28168
3044,68,2019-01-25 20:00:00,357.0,329.04807,347.0,377.51263
3045,68,2019-01-25 21:00:00,424.0,367.91245,368.0,364.75885
3046,68,2019-01-25 22:00:00,468.0,380.9728,396.0,393.66748
3047,68,2019-01-25 23:00:00,370.0,293.67365,393.0,389.4162
3048,68,2019-01-26 00:00:00,111.0,184.44391,344.0,333.29947
3049,68,2019-01-26 01:00:00,83.0,126.45317,299.0,310.34262
3050,68,2019-01-26 02:00:00,74.0,100.78087,294.0,293.33752
3051,68,2019-01-26 03:00:00,76.0,71.51558,255.0,282.28424
3052,68,2019-01-26 04:00:00,53.0,46.055603,196.0,233.81978
3053,68,2019-01-26 05:00:00,62.0,43.56356,67.0,118.18527
3054,68,2019-01-26 06:00:00,205.0,181.3395,73.0,76.52284
3055,68,2019-01-26 07:00:00,206.0,197.81961,100.0,96.92893
3056,68,2019-01-26 08:00:00,264.0,254.4192,140.0,118.18527
3057,68,2019-01-26 09:00:00,308.0,309.94208,215.0,158.1472
3058,68,2019-01-26 10:00:00,391.0,332.5448,256.0,218.5152
3059,68,2019-01-26 11:00:00,344.0,314.99533,313.0,269.53043
3060,68,2019-01-26 12:00:00,285.0,265.66397,328.0,305.2411
3061,68,2019-01-26 13:00:00,251.0,251.80576,313.0,312.89337
3062,68,2019-01-26 14:00:00,298.0,272.37967,315.0,299.2893
3063,68,2019-01-26 15:00:00,349.0,327.845,398.0,312.89337
3064,68,2019-01-26 16:00:00,313.0,305.32016,378.0,334.14972
3065,68,2019-01-26 17:00:00,339.0,334.6793,357.0,357.95682
3066,68,2019-01-26 18:00:00,401.0,374.55164,376.0,369.01013
3067,68,2019-01-26 19:00:00,456.0,365.33817,343.0,360.50757
3068,68,2019-01-26 20:00:00,357.0,318.0928,308.0,325.6472
3069,68,2019-01-26 21:00:00,424.0,355.48132,343.0,329.04822
3070,68,2019-01-26 22:00:00,468.0,389.43542,373.0,372.41113
3071,68,2019-01-26 23:00:00,370.0,272.27258,348.0,365.60913
3072,68,2019-01-27 00:00:00,111.0,169.34073,428.0,337.55072
3073,68,2019-01-27 01:00:00,83.0,118.92979,398.0,329.0482
3074,68,2019-01-27 02:00:00,74.0,96.07506,368.0,318.84515
3075,68,2019-01-27 03:00:00,76.0,73.96661,363.0,299.2893
3076,68,2019-01-27 04:00:00,53.0,47.559353,251.0,245.72333
3077,68,2019-01-27 05:00:00,62.0,47.92229,65.0,107.98222
3078,68,2019-01-27 06:00:00,205.0,186.70564,48.0,56.11675
3079,68,2019-01-27 07:00:00,206.0,197.49666,79.0,61.218273
3080,68,2019-01-27 08:00:00,264.0,255.31458,94.0,91.82741
3081,68,2019-01-27 09:00:00,308.0,307.34424,153.0,124.137054
3082,68,2019-01-27 10:00:00,391.0,349.8432,236.0,175.15227
3083,68,2019-01-27 11:00:00,344.0,323.70987,281.0,240.6218
3084,68,2019-01-27 12:00:00,285.0,271.68924,285.0,283.1345
3085,68,2019-01-27 13:00:00,251.0,252.1354,293.0,296.73856
3086,68,2019-01-27 14:00:00,298.0,280.84937,308.0,299.2893
3087,68,2019-01-27 15:00:00,349.0,335.34946,373.0,317.14465
3088,68,2019-01-27 16:00:00,313.0,308.41748,296.0,324.29846
3089,68,2019-01-27 17:00:00,339.0,336.78314,290.0,334.70374
3090,68,2019-01-27 18:00:00,401.0,383.63776,270.0,324.29846
3091,68,2019-01-27 19:00:00,456.0,395.71503,238.0,302.62073
3092,68,2019-01-27 20:00:00,357.0,331.06567,190.0,253.19559
3093,68,2019-01-27 21:00:00,424.0,377.59122,213.0,245.3916
3094,68,2019-01-27 22:00:00,468.0,412.34924,242.0,241.92317
3095,68,2019-01-27 23:00:00,370.0,304.2016,138.0,202.0362
3096,68,2019-01-28 00:00:00,111.0,195.7317,63.0,148.27548
3097,68,2019-01-28 01:00:00,83.0,137.94833,46.0,98.850334
3098,68,2019-01-28 02:00:00,74.0,107.6321,31.0,78.906845
3099,68,2019-01-28 03:00:00,76.0,76.036835,32.0,65.90022
3100,68,2019-01-28 04:00:00,53.0,45.24642,28.0,69.36866
3101,68,2019-01-28 05:00:00,62.0,42.665897,76.0,61.564682
3102,68,2019-01-28 06:00:00,205.0,179.40964,178.0,88.44503
3103,68,2019-01-28 07:00:00,206.0,189.72374,200.0,97.98322
3104,68,2019-01-28 08:00:00,264.0,249.28152,272.0,163.01633
3105,68,2019-01-28 09:00:00,308.0,302.74353,293.0,182.09271
3106,68,2019-01-28 10:00:00,391.0,341.54242,253.0,220.24547
3107,68,2019-01-28 11:00:00,344.0,319.9072,264.0,260.13245
3108,68,2019-01-28 12:00:00,285.0,269.67285,237.0,244.52449
3109,68,2019-01-28 13:00:00,251.0,253.61897,224.0,246.25871
3110,68,2019-01-28 14:00:00,298.0,279.34985,236.0,265.33508
3111,68,2019-01-28 15:00:00,349.0,335.3446,275.0,289.61414
3112,68,2019-01-28 16:00:00,313.0,309.31494,272.0,308.6905
3113,68,2019-01-28 17:00:00,339.0,338.1602,285.0,304.35495
3114,68,2019-01-28 18:00:00,401.0,382.91998,349.0,306.9563
3115,68,2019-01-28 19:00:00,456.0,391.40036,264.0,267.0693
3116,68,2019-01-28 20:00:00,357.0,329.0618,294.0,224.58102
3117,68,2019-01-28 21:00:00,424.0,372.2838,234.0,208.10596
3118,68,2019-01-28 22:00:00,468.0,400.37643,262.0,202.9033
3119,68,2019-01-28 23:00:00,370.0,297.58304,113.0,149.14261
3120,68,2019-01-29 00:00:00,111.0,189.47702,73.0,78.039734
3121,68,2019-01-29 01:00:00,83.0,132.4219,52.0,44.22252
3122,68,2019-01-29 02:00:00,74.0,104.3145,53.0,43.355408
3123,68,2019-01-29 03:00:00,76.0,74.443756,46.0,30.348787
3124,68,2019-01-29 04:00:00,53.0,45.73998,32.0,39.019867
3125,68,2019-01-29 05:00:00,62.0,43.502148,71.0,65.90022
3126,68,2019-01-29 06:00:00,205.0,180.77774,149.0,182.95984
3127,68,2019-01-29 07:00:00,206.0,193.01266,193.0,217.64415
3128,68,2019-01-29 08:00:00,264.0,251.48677,258.0,274.8733
3129,68,2019-01-29 09:00:00,308.0,305.41995,319.0,313.02606
3130,68,2019-01-29 10:00:00,391.0,339.70493,306.0,278.34174
3131,68,2019-01-29 11:00:00,344.0,318.82587,249.0,260.13245
3132,68,2019-01-29 12:00:00,285.0,268.67368,230.0,235.85342
3133,68,2019-01-29 13:00:00,251.0,252.90996,240.0,234.1192
3134,68,2019-01-29 14:00:00,298.0,277.39728,271.0,247.99294
3135,68,2019-01-29 15:00:00,349.0,333.0711,356.0,287.01282
3136,68,2019-01-29 16:00:00,313.0,308.00732,286.0,306.95627
3137,68,2019-01-29 17:00:00,339.0,336.95694,313.0,326.89978
3138,68,2019-01-29 18:00:00,401.0,380.45956,426.0,349.44458
3139,68,2019-01-29 19:00:00,456.0,383.96082,311.0,310.42474
3140,68,2019-01-29 20:00:00,357.0,325.95084,270.0,288.747
3141,68,2019-01-29 21:00:00,424.0,367.75854,329.0,280.07593
3142,68,2019-01-29 22:00:00,468.0,398.34372,384.0,255.7969
3143,68,2019-01-29 23:00:00,370.0,290.61868,191.0,186.42825
3144,68,2019-01-30 00:00:00,111.0,184.04253,103.0,110.98985
3145,68,2019-01-30 01:00:00,83.0,128.92389,72.0,71.969986
3146,68,2019-01-30 02:00:00,74.0,102.17216,48.0,66.767334
3147,68,2019-01-30 03:00:00,76.0,74.47003,71.0,59.830467
3148,68,2019-01-30 04:00:00,53.0,46.238686,46.0,51.159386
3149,68,2019-01-30 05:00:00,62.0,44.752678,71.0,69.36866
3150,68,2019-01-30 06:00:00,205.0,182.42838,145.0,199.43488
3151,68,2019-01-30 07:00:00,206.0,194.01936,221.0,221.97968
3152,68,2019-01-30 08:00:00,264.0,252.41078,271.0,279.61334
3153,68,2019-01-30 09:00:00,308.0,305.71622,328.0,315.8595
3154,68,2019-01-30 10:00:00,391.0,342.97623,306.0,293.4214
3155,68,2019-01-30 11:00:00,344.0,320.42282,298.0,289.9694
3156,68,2019-01-30 12:00:00,285.0,269.69528,230.0,261.49023
3157,68,2019-01-30 13:00:00,251.0,252.75119,262.0,247.68219
3158,68,2019-01-30 14:00:00,298.0,278.65356,309.0,253.72322
3159,68,2019-01-30 15:00:00,349.0,334.00592,332.0,295.1474
3160,68,2019-01-30 16:00:00,313.0,308.27203,274.0,307.22946
3161,68,2019-01-30 17:00:00,339.0,337.03336,320.0,327.07855
3162,68,2019-01-30 18:00:00,401.0,381.6873,439.0,346.92767
3163,68,2019-01-30 19:00:00,456.0,388.32324,372.0,314.99652
3164,68,2019-01-30 20:00:00,357.0,327.83557,386.0,293.4214
3165,68,2019-01-30 21:00:00,424.0,371.2256,429.0,298.59943
3166,68,2019-01-30 22:00:00,468.0,402.8086,374.0,275.2983
3167,68,2019-01-30 23:00:00,370.0,295.48462,214.0,199.35394
3168,68,2019-01-31 00:00:00,111.0,188.17007,110.0,127.72461
3169,68,2019-01-31 01:00:00,83.0,132.03564,75.0,85.43741
3170,68,2019-01-31 02:00:00,74.0,104.05761,45.0,72.492355
3171,68,2019-01-31 03:00:00,76.0,74.9423,33.0,63.862305
3172,68,2019-01-31 04:00:00,53.0,45.884296,39.0,50.054245
3173,68,2019-01-31 05:00:00,62.0,43.985733,77.0,72.492355
3174,68,2019-01-31 06:00:00,205.0,181.3359,188.0,197.62794
3175,68,2019-01-31 07:00:00,206.0,192.60883,254.0,220.06604
3176,68,2019-01-31 08:00:00,264.0,251.36278,310.0,267.53128
3177,68,2019-01-31 09:00:00,308.0,304.78305,359.0,301.18842
3178,68,2019-01-31 10:00:00,391.0,342.19043,301.0,293.4214
3179,68,2019-01-31 11:00:00,344.0,320.0951,253.0,285.65436
3180,68,2019-01-31 12:00:00,285.0,269.57886,221.0,274.4353
3181,68,2019-01-31 13:00:00,251.0,253.03136,253.0,258.90125
3182,68,2019-01-31 14:00:00,298.0,278.7299,259.0,275.2983
3183,68,2019-01-31 15:00:00,349.0,334.31152,333.0,310.68152
3184,68,2019-01-31 16:00:00,313.0,308.55984,298.0,313.2705
3185,68,2019-01-31 17:00:00,339.0,337.36685,348.0,347.79065
3186,68,2019-01-31 18:00:00,401.0,381.92932,452.0,397.8449
3187,68,2019-01-31 19:00:00,456.0,388.78815,315.0,385.76282
3188,68,2019-01-31 20:00:00,357.0,328.00513,349.0,342.61264
3189,68,2019-01-31 21:00:00,424.0,371.1744,414.0,365.91376
3190,68,2019-01-31 22:00:00,468.0,401.59198,367.0,383.17383
3191,68,2019-01-31 23:00:00,370.0,295.59872,325.0,255.44922
3192,79,2019-01-25 00:00:00,221.0,308.61234,325.0,316.26953
3193,79,2019-01-25 01:00:00,146.0,203.4049,252.0,238.40378
3194,79,2019-01-25 02:00:00,102.0,147.36336,147.0,151.88626
3195,79,2019-01-25 03:00:00,68.0,113.005264,103.0,103.821
3196,79,2019-01-25 04:00:00,67.0,114.02408,85.0,88.44011
3197,79,2019-01-25 05:00:00,47.0,114.554436,58.0,71.13661
3198,79,2019-01-25 06:00:00,125.0,160.56068,126.0,121.1245
3199,79,2019-01-25 07:00:00,193.0,200.90059,189.0,201.87416
3200,79,2019-01-25 08:00:00,234.0,232.04958,276.0,247.05551
3201,79,2019-01-25 09:00:00,254.0,250.1742,274.0,274.93335
3202,79,2019-01-25 10:00:00,206.0,241.15228,181.0,199.95154
3203,79,2019-01-25 11:00:00,148.0,223.63817,173.0,159.57672
3204,79,2019-01-25 12:00:00,165.0,232.46175,159.0,174.95761
3205,79,2019-01-25 13:00:00,156.0,228.6874,171.0,184.57065
3206,79,2019-01-25 14:00:00,186.0,239.0163,206.0,207.642
3207,79,2019-01-25 15:00:00,197.0,241.04523,215.0,198.02893
3208,79,2019-01-25 16:00:00,164.0,227.1653,203.0,173.9963
3209,79,2019-01-25 17:00:00,184.0,232.74222,270.0,214.37112
3210,79,2019-01-25 18:00:00,260.0,259.88013,346.0,312.42432
3211,79,2019-01-25 19:00:00,350.0,292.3191,469.0,371.0639
3212,79,2019-01-25 20:00:00,415.0,316.09555,559.0,439.3166
3213,79,2019-01-25 21:00:00,553.0,367.107,666.0,502.7628
3214,79,2019-01-25 22:00:00,598.0,383.92947,810.0,601.7772
3215,79,2019-01-25 23:00:00,435.0,323.3955,976.0,747.8956
3216,79,2019-01-26 00:00:00,221.0,276.6561,1080.0,875.74927
3217,79,2019-01-26 01:00:00,146.0,237.70107,939.0,886.32367
3218,79,2019-01-26 02:00:00,102.0,217.08513,896.0,742.1278
3219,79,2019-01-26 03:00:00,68.0,204.4222,606.0,489.3045
3220,79,2019-01-26 04:00:00,67.0,204.92386,291.0,253.78465
3221,79,2019-01-26 05:00:00,47.0,205.15518,103.0,90.36272
3222,79,2019-01-26 06:00:00,125.0,222.3008,64.0,57.678333
3223,79,2019-01-26 07:00:00,193.0,237.28384,95.0,78.82706
3224,79,2019-01-26 08:00:00,234.0,248.86137,129.0,117.279274
3225,79,2019-01-26 09:00:00,254.0,255.56786,216.0,167.26715
3226,79,2019-01-26 10:00:00,206.0,252.19759,245.0,202.83546
3227,79,2019-01-26 11:00:00,148.0,245.65775,266.0,237.44247
3228,79,2019-01-26 12:00:00,165.0,248.92833,282.0,267.24292
3229,79,2019-01-26 13:00:00,156.0,247.50958,340.0,276.856
3230,79,2019-01-26 14:00:00,186.0,251.34808,314.0,279.73993
3231,79,2019-01-26 15:00:00,197.0,252.09717,342.0,303.77252
3232,79,2019-01-26 16:00:00,164.0,246.93912,334.0,333.573
3233,79,2019-01-26 17:00:00,184.0,249.01263,395.0,358.56696
3234,79,2019-01-26 18:00:00,260.0,259.1079,468.0,417.2066
3235,79,2019-01-26 19:00:00,350.0,271.17114,544.0,490.2658
3236,79,2019-01-26 20:00:00,415.0,280.01562,511.0,566.209
3237,79,2019-01-26 21:00:00,553.0,298.98434,676.0,624.84863
3238,79,2019-01-26 22:00:00,598.0,305.24155,781.0,703.67566
3239,79,2019-01-26 23:00:00,435.0,282.73276,1053.0,862.291
3240,79,2019-01-27 00:00:00,221.0,265.3541,1250.0,1012.25464
3241,79,2019-01-27 01:00:00,146.0,250.86865,1383.0,1050.7069
3242,79,2019-01-27 02:00:00,102.0,243.20305,1148.0,914.20154
3243,79,2019-01-27 03:00:00,68.0,238.49388,878.0,619.0807
3244,79,2019-01-27 04:00:00,67.0,238.68037,371.0,307.61774
3245,79,2019-01-27 05:00:00,47.0,238.76591,127.0,87.478806
3246,79,2019-01-27 06:00:00,125.0,245.14127,71.0,55.755726
3247,79,2019-01-27 07:00:00,193.0,250.71225,62.0,63.446167
3248,79,2019-01-27 08:00:00,234.0,255.01726,111.0,79.78836
3249,79,2019-01-27 09:00:00,254.0,257.51083,124.0,120.16319
3250,79,2019-01-27 10:00:00,206.0,256.25775,207.0,164.38324
3251,79,2019-01-27 11:00:00,148.0,253.82596,249.0,216.29373
3252,79,2019-01-27 12:00:00,165.0,255.04216,287.0,237.44247
3253,79,2019-01-27 13:00:00,156.0,254.51462,309.0,269.16553
3254,79,2019-01-27 14:00:00,186.0,255.94199,302.0,279.73993
3255,79,2019-01-27 15:00:00,197.0,256.2205,296.0,281.66254
3256,79,2019-01-27 16:00:00,164.0,254.30258,269.0,301.2861
3257,79,2019-01-27 17:00:00,184.0,255.07358,287.0,312.83704
3258,79,2019-01-27 18:00:00,260.0,258.82742,286.0,338.82654
3259,79,2019-01-27 19:00:00,350.0,263.31293,274.0,357.11548
3260,79,2019-01-27 20:00:00,415.0,266.60165,297.0,336.90143
3261,79,2019-01-27 21:00:00,553.0,273.6549,298.0,330.1634
3262,79,2019-01-27 22:00:00,598.0,275.98157,254.0,300.32355
3263,79,2019-01-27 23:00:00,435.0,267.61197,200.0,236.79355
3264,79,2019-01-28 00:00:00,221.0,261.14993,137.0,170.37585
3265,79,2019-01-28 01:00:00,146.0,255.76372,103.0,116.471634
3266,79,2019-01-28 02:00:00,102.0,252.91336,70.0,77.00604
3267,79,2019-01-28 03:00:00,68.0,251.16231,53.0,55.829376
3268,79,2019-01-28 04:00:00,67.0,251.23166,51.0,58.717102
3269,79,2019-01-28 05:00:00,47.0,251.26347,54.0,55.82938
3270,79,2019-01-28 06:00:00,125.0,253.63406,129.0,116.471634
3271,79,2019-01-28 07:00:00,193.0,255.70555,213.0,181.92676
3272,79,2019-01-28 08:00:00,234.0,257.3063,253.0,224.28009
3273,79,2019-01-28 09:00:00,254.0,258.23352,219.0,231.98068
3274,79,2019-01-28 10:00:00,206.0,257.76758,141.0,177.11388
3275,79,2019-01-28 11:00:00,148.0,256.86334,151.0,137.64828
3276,79,2019-01-28 12:00:00,165.0,257.31558,145.0,151.12433
3277,79,2019-01-28 13:00:00,156.0,257.11942,164.0,155.93723
3278,79,2019-01-28 14:00:00,186.0,257.65018,151.0,154.97466
3279,79,2019-01-28 15:00:00,197.0,257.75372,136.0,158.82495
3280,79,2019-01-28 16:00:00,164.0,257.0406,142.0,148.23662
3281,79,2019-01-28 17:00:00,184.0,257.32727,191.0,170.37585
3282,79,2019-01-28 18:00:00,260.0,258.72308,224.0,210.80402
3283,79,2019-01-28 19:00:00,350.0,260.39096,281.0,247.38188
3284,79,2019-01-28 20:00:00,415.0,261.61383,285.0,275.29657
3285,79,2019-01-28 21:00:00,553.0,264.23648,274.0,289.73523
3286,79,2019-01-28 22:00:00,598.0,265.10162,284.0,282.0346
3287,79,2019-01-28 23:00:00,435.0,261.9895,212.0,207.91629
3288,79,2019-01-29 00:00:00,221.0,259.58667,161.0,142.46118
3289,79,2019-01-29 01:00:00,146.0,257.5839,114.0,104.92072
3290,79,2019-01-29 02:00:00,102.0,256.52402,67.0,71.23058
3291,79,2019-01-29 03:00:00,68.0,255.87291,51.0,52.94165
3292,79,2019-01-29 04:00:00,67.0,255.8987,50.0,51.016502
3293,79,2019-01-29 05:00:00,47.0,255.91052,60.0,53.90423
3294,79,2019-01-29 06:00:00,125.0,256.792,118.0,127.05996
3295,79,2019-01-29 07:00:00,193.0,257.56226,188.0,190.58994
3296,79,2019-01-29 08:00:00,234.0,258.15747,222.0,228.13037
3297,79,2019-01-29 09:00:00,254.0,258.50226,244.0,244.49416
3298,79,2019-01-29 10:00:00,206.0,258.32898,158.0,181.92676
3299,79,2019-01-29 11:00:00,148.0,257.99277,132.0,143.42374
3300,79,2019-01-29 12:00:00,165.0,258.16092,166.0,143.42374
3301,79,2019-01-29 13:00:00,156.0,258.08798,129.0,155.93723
3302,79,2019-01-29 14:00:00,186.0,258.28534,179.0,168.4507
3303,79,2019-01-29 15:00:00,197.0,258.32385,150.0,169.41328
3304,79,2019-01-29 16:00:00,164.0,258.05865,129.0,146.31146
3305,79,2019-01-29 17:00:00,184.0,258.16525,169.0,181.92676
3306,79,2019-01-29 18:00:00,260.0,258.68427,295.0,236.79356
3307,79,2019-01-29 19:00:00,350.0,259.30447,315.0,264.70825
3308,79,2019-01-29 20:00:00,415.0,259.75916,329.0,302.2487
3309,79,2019-01-29 21:00:00,553.0,260.73438,426.0,370.59152
3310,79,2019-01-29 22:00:00,598.0,261.05606,406.0,358.07806
3311,79,2019-01-29 23:00:00,435.0,259.89886,302.0,259.8954
3312,79,2019-01-30 00:00:00,221.0,259.0054,181.0,184.81448
3313,79,2019-01-30 01:00:00,146.0,258.26068,120.0,125.13481
3314,79,2019-01-30 02:00:00,102.0,257.86658,86.0,87.59436
3315,79,2019-01-30 03:00:00,68.0,257.62448,53.0,59.67968
